datetime,PM2.5,PM10,NO2,CO,SO2,temperature,humidity,wind_speed
2022-01-13 20:00:00,58.54,83.24,23.33,1.42,20.9,2.62,81.71,5.81
2022-01-13 21:00:00,43.91,102.28,20.61,1.15,9.58,0.09,66.01,6.8
2022-01-13 22:00:00,36.87,80.38,20.77,1.1,11.16,-0.74,75.5,5.32
2022-01-13 23:00:00,34.97,94.16,19.07,1.15,11.11,1.4,66.24,4.98
2022-01-14 00:00:00,36.48,76.02,19.4,1.18,7.18,0.77,75.58,5.08
2022-01-14 01:00:00,38.01,83.94,16.28,1.15,5.66,0.91,85.66,4.55
2022-01-14 02:00:00,41.98,102.34,17.37,1.18,7.38,2.4,81.65,3.94
2022-01-14 03:00:00,47.02,77.54,18.19,1.26,6.35,0.62,82.86,3.57
2022-01-14 04:00:00,50.89,106.33,23.62,1.29,13.41,2.98,71.3,2.07
2022-01-14 05:00:00,65.92,175.76,29.97,1.65,4.5,2.2,89.2,2.55
2022-01-14 06:00:00,43.69,75.98,22.2,1.23,16.28,4.76,78.04,8.51
2022-01-14 07:00:00,91.08,227.81,31.41,1.94,8.37,5.15,78.15,3.24
2022-01-14 08:00:00,118.12,279.77,32.8,2.21,6.94,6.81,84.08,1.51
2022-01-14 09:00:00,90.89,209.62,32.46,1.93,8.83,8.84,67.0,2.77
2022-01-14 10:00:00,89.12,136.95,28.57,1.98,15.44,6.81,78.38,1.87
2022-01-14 11:00:00,65.68,96.91,25.0,1.59,11.29,13.13,74.88,1.9
2022-01-14 12:00:00,44.14,105.02,20.96,1.38,14.03,7.1,71.95,4.23
2022-01-14 13:00:00,47.39,98.67,19.45,1.2,11.82,6.52,82.01,2.84
2022-01-14 14:00:00,38.68,78.28,20.88,1.23,12.78,10.76,77.21,5.93
2022-01-14 15:00:00,48.28,121.4,22.08,1.46,15.21,9.23,73.8,4.24
2022-01-14 16:00:00,52.98,77.78,23.54,1.52,14.31,7.86,74.65,6.12
2022-01-14 17:00:00,70.74,179.4,26.82,1.59,11.95,6.67,80.86,4.87
2022-01-14 18:00:00,64.69,127.43,28.93,1.53,12.73,4.09,85.03,6.32
2022-01-14 19:00:00,67.0,101.79,26.4,1.72,13.6,1.03,81.68,5.29
2022-01-14 20:00:00,56.98,106.87,23.49,1.36,12.5,1.77,89.55,5.03
2022-01-14 21:00:00,46.72,104.7,25.27,1.33,11.96,-0.77,87.89,7.46
2022-01-14 22:00:00,30.13,51.0,19.86,1.08,8.26,1.74,66.3,7.64
2022-01-14 23:00:00,31.15,82.15,21.76,1.15,7.65,-1.01,71.57,7.6
2022-01-15 00:00:00,45.86,79.0,20.17,1.19,9.57,-2.45,93.42,4.06
2022-01-15 01:00:00,41.25,59.57,16.64,1.2,4.92,-1.27,81.04,5.66
2022-01-15 02:00:00,34.48,,17.75,1.0,8.95,0.7,82.75,5.71
2022-01-15 03:00:00,45.15,87.69,18.95,1.16,6.29,-0.46,91.48,3.04
2022-01-15 04:00:00,48.79,88.99,24.91,1.34,4.4,0.06,81.9,2.95
2022-01-15 05:00:00,67.0,136.96,23.78,1.63,7.6,3.4,79.58,2.37
2022-01-15 06:00:00,86.26,145.09,35.05,2.16,7.28,4.69,71.29,2.14
2022-01-15 07:00:00,87.84,115.03,28.4,1.89,6.14,4.48,81.37,3.88
2022-01-15 08:00:00,113.35,210.42,36.36,2.21,,5.76,82.08,1.81
2022-01-15 09:00:00,103.06,198.95,36.89,2.1,8.48,8.2,70.81,1.61
2022-01-15 10:00:00,85.88,140.7,32.63,1.82,10.68,5.64,70.11,1.48
2022-01-15 11:00:00,60.94,115.53,32.48,1.64,11.75,6.22,98.04,3.27
2022-01-15 12:00:00,60.64,137.34,20.67,1.35,13.07,7.77,75.04,2.13
2022-01-15 13:00:00,49.96,129.8,21.26,1.28,12.57,8.61,69.64,2.58
2022-01-15 14:00:00,39.01,93.34,23.15,1.15,14.12,9.16,80.33,4.72
2022-01-15 15:00:00,47.49,88.2,20.98,1.22,18.19,10.69,73.04,5.3
2022-01-15 16:00:00,63.8,114.4,26.19,1.63,15.53,8.42,66.58,4.33
2022-01-15 17:00:00,45.83,69.71,24.17,1.36,13.73,5.18,81.72,9.14
2022-01-15 18:00:00,57.74,91.78,28.6,1.54,17.64,4.17,71.84,7.06
2022-01-15 19:00:00,62.91,155.52,27.95,1.77,11.4,0.91,93.89,6.67
2022-01-15 20:00:00,48.03,124.38,23.9,1.39,10.77,1.67,84.62,7.11
2022-01-15 21:00:00,49.64,104.86,20.71,1.3,8.97,0.09,79.71,
2022-01-15 22:00:00,38.32,68.71,20.57,1.26,12.64,0.52,82.46,5.64
2022-01-15 23:00:00,28.78,59.03,17.38,1.07,9.94,-2.28,91.05,7.48
2022-01-16 00:00:00,37.29,80.32,17.55,1.07,10.87,0.33,83.22,4.04
2022-01-16 01:00:00,34.56,90.45,23.7,1.15,6.4,2.53,96.95,5.95
2022-01-16 02:00:00,40.81,75.97,16.86,1.13,5.14,-0.25,91.29,3.89
2022-01-16 03:00:00,46.66,80.99,20.95,1.26,7.98,1.56,84.65,3.42
2022-01-16 04:00:00,56.14,104.85,27.56,1.57,4.21,3.18,71.96,2.59
2022-01-16 05:00:00,61.74,106.9,29.55,1.54,6.11,2.2,79.07,2.99
2022-01-16 06:00:00,82.32,124.21,30.55,1.79,8.49,4.74,82.04,2.96
2022-01-16 07:00:00,124.38,173.66,33.74,2.42,6.29,5.62,70.92,1.33
2022-01-16 08:00:00,115.29,192.67,33.93,2.29,11.02,6.99,86.75,2.25
2022-01-16 09:00:00,98.82,179.3,33.56,1.96,7.92,6.29,69.18,2.01
2022-01-16 10:00:00,73.34,183.8,29.8,1.69,10.69,8.68,69.96,3.55
2022-01-16 11:00:00,65.17,109.47,34.44,1.75,9.91,10.12,69.4,2.77
2022-01-16 12:00:00,50.7,118.54,23.28,1.33,17.09,12.2,78.19,2.84
2022-01-16 13:00:00,44.64,101.82,21.17,1.36,10.88,11.04,66.72,3.61
2022-01-16 14:00:00,46.1,91.41,21.58,1.36,15.21,12.93,57.25,4.01
2022-01-16 15:00:00,39.38,81.82,21.88,1.21,12.61,6.3,85.67,7.62
2022-01-16 16:00:00,73.76,146.1,28.12,1.73,21.55,8.54,71.61,4.56
2022-01-16 17:00:00,66.87,138.93,33.5,1.71,14.81,5.96,68.69,4.47
2022-01-16 18:00:00,65.45,132.15,25.22,1.47,13.53,8.68,69.02,6.36
2022-01-16 19:00:00,64.67,116.76,22.88,1.53,11.87,1.39,94.63,6.32
2022-01-16 20:00:00,48.46,112.23,25.75,1.39,12.63,0.12,76.65,8.61
2022-01-16 21:00:00,54.32,114.73,23.36,1.53,10.21,-0.44,81.36,5.12
2022-01-16 22:00:00,42.83,82.22,21.15,1.16,8.69,-4.28,81.85,5.84
2022-01-16 23:00:00,36.16,78.75,18.2,1.09,7.82,-1.58,73.41,4.66
2022-01-17 00:00:00,44.13,80.56,17.88,1.11,7.11,-2.13,77.76,4.91
2022-01-17 01:00:00,34.57,53.34,17.62,1.22,5.03,-0.14,71.7,5.93
2022-01-17 02:00:00,36.33,90.2,17.62,1.08,6.72,0.74,89.05,5.92
2022-01-17 03:00:00,49.99,113.71,23.93,1.45,13.88,4.61,79.12,5.17
2022-01-17 04:00:00,55.62,82.37,21.37,1.43,14.29,3.79,98.83,3.19
2022-01-17 05:00:00,59.82,86.17,28.36,1.67,4.04,1.94,74.77,3.09
2022-01-17 06:00:00,78.67,179.84,33.26,2.06,4.58,2.59,73.05,2.47
2022-01-17 07:00:00,103.08,223.69,33.72,2.06,,6.67,88.93,2.3
2022-01-17 08:00:00,93.75,159.61,31.33,1.9,6.89,4.25,87.06,4.25
2022-01-17 09:00:00,108.61,159.5,37.02,2.32,6.45,11.59,75.81,1.42
2022-01-17 10:00:00,76.79,115.12,30.24,1.83,8.91,11.08,64.23,2.13
2022-01-17 11:00:00,65.87,155.01,25.73,1.51,9.5,8.28,89.33,3.0
2022-01-17 12:00:00,48.41,121.48,20.91,1.52,10.28,5.96,76.65,4.17
2022-01-17 13:00:00,41.88,87.85,30.87,1.49,12.07,11.93,69.01,4.63
2022-01-17 14:00:00,47.34,75.29,24.13,1.33,12.71,8.49,84.35,3.19
2022-01-17 15:00:00,68.36,178.01,30.22,1.6,17.31,10.4,73.5,3.89
2022-01-17 16:00:00,45.9,85.25,20.88,1.65,16.52,3.7,69.71,7.64
2022-01-17 17:00:00,72.26,159.48,24.36,1.54,14.8,4.49,78.73,5.08
2022-01-17 18:00:00,74.49,186.4,28.17,1.69,17.99,4.4,72.23,4.74
2022-01-17 19:00:00,59.9,140.71,25.71,1.43,11.22,3.19,55.37,5.27
2022-01-17 20:00:00,36.82,92.2,22.96,1.25,9.98,0.99,74.15,10.24
2022-01-17 21:00:00,44.24,70.18,24.18,1.26,12.24,2.1,76.1,5.49
2022-01-17 22:00:00,36.0,69.27,22.83,1.19,11.26,-2.07,74.41,6.16
2022-01-17 23:00:00,36.54,77.74,21.66,1.23,10.19,-0.72,87.18,6.36
2022-01-18 00:00:00,33.45,68.4,15.28,0.99,7.7,-0.27,76.0,5.56
2022-01-18 01:00:00,39.5,64.91,19.11,1.09,7.61,0.69,85.28,4.23
2022-01-18 02:00:00,39.15,97.61,21.69,1.31,6.77,1.58,70.87,3.84
2022-01-18 03:00:00,38.75,74.5,16.95,1.19,9.95,-1.3,90.31,5.21
2022-01-18 04:00:00,50.41,129.1,22.37,1.51,7.19,-1.08,72.65,3.63
2022-01-18 05:00:00,72.53,167.71,29.08,1.75,5.21,5.75,58.67,1.62
2022-01-18 06:00:00,97.34,170.63,33.6,2.04,,5.15,87.77,1.61
2022-01-18 07:00:00,102.24,195.72,32.94,2.14,5.65,4.29,71.72,1.57
2022-01-18 08:00:00,118.21,296.22,37.87,2.3,7.38,10.09,87.98,1.68
2022-01-18 09:00:00,104.12,217.97,30.67,2.08,12.41,8.26,79.91,2.36
2022-01-18 10:00:00,90.02,204.9,29.07,1.79,8.82,11.18,79.38,1.95
2022-01-18 11:00:00,60.02,151.88,25.89,1.56,10.19,9.45,82.8,4.2
2022-01-18 12:00:00,56.29,134.41,25.66,1.46,11.98,13.61,72.01,2.96
2022-01-18 13:00:00,52.5,74.22,22.68,1.35,13.19,12.83,72.73,3.53
2022-01-18 14:00:00,45.65,80.29,19.64,1.2,14.2,8.32,85.59,3.84
2022-01-18 15:00:00,54.33,93.04,24.43,1.58,12.66,9.97,74.92,4.08
2022-01-18 16:00:00,49.74,102.27,22.76,1.42,12.72,8.28,69.55,5.94
2022-01-18 17:00:00,87.29,158.22,27.3,1.73,15.06,8.52,79.87,4.81
2022-01-18 18:00:00,63.18,125.84,23.81,1.67,12.34,2.56,63.04,6.49
2022-01-18 19:00:00,67.88,171.45,27.59,2.18,15.42,4.57,88.9,6.06
2022-01-18 20:00:00,62.52,138.69,32.08,1.75,13.44,4.11,89.44,5.16
2022-01-18 21:00:00,49.43,72.67,24.41,1.32,9.11,-2.56,93.64,4.96
2022-01-18 22:00:00,39.92,103.55,22.02,1.26,7.92,-2.21,93.04,5.01
2022-01-18 23:00:00,33.25,55.48,21.32,1.09,8.21,-4.42,84.86,6.56
2022-01-19 00:00:00,40.97,76.16,15.83,1.08,11.53,-0.95,81.91,4.73
2022-01-19 01:00:00,39.22,58.44,19.39,1.09,7.85,1.2,71.21,5.97
2022-01-19 02:00:00,45.75,78.31,20.33,1.61,5.35,3.27,93.37,4.05
2022-01-19 03:00:00,51.78,129.42,18.65,1.21,4.34,1.2,77.16,2.53
2022-01-19 04:00:00,47.57,98.66,19.16,1.34,5.34,5.35,80.44,4.81
2022-01-19 05:00:00,47.33,82.47,31.52,1.56,8.47,0.54,83.6,5.72
2022-01-19 06:00:00,87.9,132.64,28.56,1.81,8.27,1.18,70.33,1.38
2022-01-19 07:00:00,100.91,239.7,35.25,2.05,11.96,5.77,63.42,1.42
2022-01-19 08:00:00,99.84,150.35,34.19,2.06,8.45,7.86,75.76,2.89
2022-01-19 09:00:00,46.92,83.83,26.88,1.32,8.29,8.06,71.92,9.87
2022-01-19 10:00:00,69.26,123.63,27.69,1.64,12.57,4.79,77.46,4.4
2022-01-19 11:00:00,67.48,96.18,31.02,1.63,10.76,9.24,83.13,1.74
2022-01-19 12:00:00,54.56,104.69,23.89,,11.84,6.98,78.21,3.4
2022-01-19 13:00:00,44.37,99.99,18.49,1.12,12.53,10.76,79.46,4.12
2022-01-19 14:00:00,43.94,99.11,25.84,1.34,13.27,9.65,77.84,4.49
2022-01-19 15:00:00,54.6,85.59,24.21,1.51,16.64,6.25,74.47,4.78
2022-01-19 16:00:00,64.34,148.2,24.65,1.46,18.76,6.06,69.14,4.52
2022-01-19 17:00:00,65.18,107.75,24.09,1.47,13.67,3.77,81.1,6.07
2022-01-19 18:00:00,63.31,142.96,24.03,1.51,20.0,4.47,79.1,6.69
2022-01-19 19:00:00,67.09,151.77,25.88,1.56,11.64,5.21,85.16,6.22
2022-01-19 20:00:00,60.16,144.94,31.54,1.58,10.22,0.12,80.7,6.03
2022-01-19 21:00:00,44.67,113.92,24.84,1.3,13.79,2.06,77.97,5.3
2022-01-19 22:00:00,40.05,67.05,19.33,1.14,10.13,-0.8,80.8,5.91
2022-01-19 23:00:00,42.16,79.59,17.88,1.26,7.01,-1.82,76.11,4.62
2022-01-20 00:00:00,42.07,89.18,17.85,1.11,,-0.52,93.99,4.11
2022-01-20 01:00:00,38.06,72.8,17.62,1.08,6.73,-2.21,92.88,5.77
2022-01-20 02:00:00,34.1,84.5,19.62,1.18,5.39,-0.74,72.89,4.69
2022-01-20 03:00:00,43.75,70.07,27.04,1.31,5.47,-1.24,89.42,4.05
2022-01-20 04:00:00,33.19,60.06,19.58,1.06,3.83,6.12,62.34,5.95
2022-01-20 05:00:00,64.56,117.34,23.13,1.41,3.35,3.47,87.11,2.3
2022-01-20 06:00:00,81.76,114.85,31.99,1.83,4.66,3.3,73.79,2.03
2022-01-20 07:00:00,101.68,231.11,36.49,2.17,7.08,6.42,79.75,1.87
2022-01-20 08:00:00,105.42,197.25,34.61,2.09,5.81,6.97,60.99,1.94
2022-01-20 09:00:00,100.81,145.59,31.09,2.0,9.9,7.79,66.18,2.15
2022-01-20 10:00:00,75.1,104.26,30.01,1.71,8.12,10.25,77.55,3.53
2022-01-20 11:00:00,65.64,91.74,27.2,1.54,9.21,11.04,67.56,1.95
2022-01-20 12:00:00,54.18,91.69,22.85,1.43,13.29,8.63,68.37,2.85
2022-01-20 13:00:00,42.65,104.89,26.66,1.5,11.95,8.37,86.47,3.54
2022-01-20 14:00:00,49.54,81.94,20.23,1.38,14.19,,92.91,3.28
2022-01-20 15:00:00,57.04,83.77,27.27,1.47,16.96,3.63,86.59,5.33
2022-01-20 16:00:00,66.28,135.81,24.32,1.58,13.73,4.16,69.93,4.09
2022-01-20 17:00:00,65.29,127.37,33.84,1.76,13.03,8.72,89.13,5.74
2022-01-20 18:00:00,67.66,152.83,28.6,1.76,13.57,7.98,63.12,5.07
2022-01-20 19:00:00,68.4,128.85,26.09,1.64,11.02,2.9,77.24,4.94
2022-01-20 20:00:00,58.88,101.44,25.93,1.65,11.56,3.35,79.76,5.57
2022-01-20 21:00:00,50.72,120.04,21.74,1.27,12.54,1.78,95.97,5.77
2022-01-20 22:00:00,35.91,73.34,22.14,1.44,10.68,6.52,84.08,7.28
2022-01-20 23:00:00,35.81,90.24,20.86,1.15,,2.1,76.61,5.2
2022-01-21 00:00:00,29.38,37.71,18.54,0.99,6.05,-0.45,74.8,7.71
2022-01-21 01:00:00,31.74,54.73,21.02,1.16,5.29,-1.94,91.57,6.29
2022-01-21 02:00:00,48.44,95.02,22.64,1.34,8.88,-2.74,79.93,3.32
2022-01-21 03:00:00,43.43,79.59,20.56,1.2,5.45,1.67,82.4,2.74
2022-01-21 04:00:00,51.45,72.8,26.07,1.41,7.49,0.79,70.41,
2022-01-21 05:00:00,65.91,115.33,25.1,1.48,3.43,0.66,86.02,2.25
2022-01-21 06:00:00,80.94,162.81,30.16,1.73,4.84,3.51,83.1,2.58
2022-01-21 07:00:00,106.51,242.46,32.65,2.09,4.69,3.93,68.92,1.27
2022-01-21 08:00:00,107.41,176.45,40.29,2.22,7.43,10.68,81.71,2.14
2022-01-21 09:00:00,100.36,232.26,32.04,2.12,12.67,10.1,78.36,2.37
2022-01-21 10:00:00,78.25,183.87,38.92,1.97,9.29,9.12,80.63,2.89
2022-01-21 11:00:00,61.88,106.51,29.8,1.56,9.08,12.59,68.9,2.78
2022-01-21 12:00:00,40.33,77.0,20.35,1.11,9.84,9.96,75.47,4.62
2022-01-21 13:00:00,42.82,112.26,23.46,1.4,12.0,7.91,76.18,4.02
2022-01-21 14:00:00,30.61,65.86,22.48,1.06,11.42,12.18,71.07,6.88
2022-01-21 15:00:00,44.11,86.03,25.03,2.1,13.59,9.42,75.83,5.33
2022-01-21 16:00:00,71.23,156.88,23.71,1.69,13.48,5.23,87.87,4.86
2022-01-21 17:00:00,68.76,127.24,25.24,1.51,14.95,5.72,86.03,4.77
2022-01-21 18:00:00,82.31,210.26,28.52,1.83,15.45,3.05,70.1,4.75
2022-01-21 19:00:00,69.51,102.09,24.14,1.54,20.61,0.74,89.29,5.07
2022-01-21 20:00:00,59.01,90.9,22.07,1.38,11.26,4.15,88.21,5.32
2022-01-21 21:00:00,44.61,107.38,21.98,1.26,12.0,5.09,76.72,5.3
2022-01-21 22:00:00,38.22,93.75,19.18,1.08,8.82,-2.33,87.93,6.76
2022-01-21 23:00:00,38.42,84.48,18.5,1.09,7.32,1.1,85.07,5.15
2022-01-22 00:00:00,33.96,64.0,15.86,1.05,11.5,-1.39,76.31,4.59
2022-01-22 01:00:00,38.53,90.62,16.61,1.14,5.58,-0.89,,3.6
2022-01-22 02:00:00,,67.92,16.22,1.05,6.36,-0.6,88.49,4.16
2022-01-22 03:00:00,44.22,72.12,17.86,1.27,5.45,-0.35,78.31,3.91
2022-01-22 04:00:00,43.31,104.62,20.64,1.29,3.97,2.51,87.8,5.15
2022-01-22 05:00:00,71.54,162.52,25.28,1.65,3.76,1.96,90.87,2.63
2022-01-22 06:00:00,94.11,184.68,29.46,2.1,5.51,5.45,86.79,1.28
2022-01-22 07:00:00,117.19,183.09,31.93,2.13,5.53,6.11,92.95,1.17
2022-01-22 08:00:00,121.04,289.95,35.24,2.25,7.48,6.93,75.73,1.47
2022-01-22 09:00:00,110.05,155.09,44.89,2.39,8.82,6.63,78.11,1.29
2022-01-22 10:00:00,73.91,162.65,29.3,1.69,9.87,8.09,78.09,3.48
2022-01-22 11:00:00,69.86,159.09,24.61,1.51,9.01,11.25,72.51,1.76
2022-01-22 12:00:00,55.98,95.23,25.72,1.42,10.99,10.91,77.61,2.26
2022-01-22 13:00:00,42.77,103.04,22.99,1.26,11.33,7.79,62.08,4.13
2022-01-22 14:00:00,46.16,67.93,27.21,1.45,13.74,9.44,76.09,3.41
2022-01-22 15:00:00,32.45,86.81,20.87,1.13,14.82,9.95,63.02,8.73
2022-01-22 16:00:00,49.75,91.93,29.23,1.64,16.8,4.07,71.04,6.98
2022-01-22 17:00:00,62.83,149.25,22.79,1.47,14.15,7.29,82.03,6.46
2022-01-22 18:00:00,71.65,117.17,28.09,1.65,11.86,3.59,77.54,5.36
2022-01-22 19:00:00,68.71,153.17,25.81,1.61,13.71,4.76,83.77,5.02
2022-01-22 20:00:00,53.24,113.76,24.13,1.36,13.23,0.89,79.52,5.62
2022-01-22 21:00:00,49.46,92.85,23.59,1.4,10.74,-2.23,92.64,5.64
2022-01-22 22:00:00,47.26,120.35,21.82,1.24,14.1,-2.67,82.23,4.94
2022-01-22 23:00:00,35.27,86.18,22.35,1.19,12.09,0.18,66.22,4.61
2022-01-23 00:00:00,32.07,53.82,23.29,1.11,10.07,0.55,83.37,5.65
2022-01-23 01:00:00,38.55,102.82,20.74,1.12,5.71,-1.61,65.94,3.91
2022-01-23 02:00:00,37.43,74.72,24.81,1.32,4.23,1.97,68.8,4.7
2022-01-23 03:00:00,39.65,85.07,21.62,1.17,11.62,-1.83,76.4,3.67
2022-01-23 04:00:00,37.08,55.83,36.47,1.74,4.93,2.39,72.02,5.48
2022-01-23 05:00:00,58.74,148.48,26.5,1.57,5.33,1.31,76.59,3.98
2022-01-23 06:00:00,84.7,160.88,29.96,1.79,4.17,3.72,70.69,1.51
2022-01-23 07:00:00,100.69,188.74,32.42,1.98,6.33,6.41,65.62,2.48
2022-01-23 08:00:00,110.74,188.63,36.14,2.17,7.08,5.81,89.69,2.59
2022-01-23 09:00:00,80.6,145.08,33.81,1.94,12.58,7.79,70.34,4.04
2022-01-23 10:00:00,74.52,172.19,36.82,1.81,12.57,11.37,55.06,2.8
2022-01-23 11:00:00,66.03,94.48,25.56,1.59,12.18,8.7,72.15,1.81
2022-01-23 12:00:00,61.64,107.39,24.11,1.47,12.91,11.7,63.64,2.45
2022-01-23 13:00:00,47.24,84.95,22.29,1.52,14.77,7.6,68.84,4.0
2022-01-23 14:00:00,37.21,65.86,20.9,1.11,12.77,10.42,79.35,6.64
2022-01-23 15:00:00,40.89,69.27,19.7,1.18,12.22,11.44,,6.85
2022-01-23 16:00:00,58.02,151.57,23.92,1.36,17.01,2.58,70.71,4.67
2022-01-23 17:00:00,61.21,143.14,23.13,1.41,12.92,4.73,81.79,7.08
2022-01-23 18:00:00,66.57,108.46,26.71,1.55,13.8,6.18,86.26,5.81
2022-01-23 19:00:00,68.51,170.47,23.91,1.49,12.86,3.33,83.63,5.87
2022-01-23 20:00:00,52.1,96.31,26.2,1.4,10.24,3.27,59.76,5.65
2022-01-23 21:00:00,41.06,58.11,20.47,1.13,13.71,0.28,72.85,6.63
2022-01-23 22:00:00,36.87,79.91,27.31,1.29,10.15,0.87,81.68,6.1
2022-01-23 23:00:00,41.68,84.97,24.97,1.45,8.56,-0.12,80.14,5.12
2022-01-24 00:00:00,31.72,62.23,17.41,1.03,8.35,2.48,77.4,6.16
2022-01-24 01:00:00,40.3,67.53,26.43,1.27,5.59,,73.48,4.23
2022-01-24 02:00:00,35.73,85.48,26.24,1.55,5.87,1.49,69.57,4.32
2022-01-24 03:00:00,50.97,106.57,19.96,1.33,9.24,0.78,97.44,3.23
2022-01-24 04:00:00,58.39,,24.33,,3.42,1.67,80.88,2.19
2022-01-24 05:00:00,74.23,120.89,24.49,1.57,4.84,2.98,84.75,1.85
2022-01-24 06:00:00,80.13,202.0,26.35,1.92,5.32,5.93,77.31,2.87
2022-01-24 07:00:00,93.13,198.29,34.22,2.08,6.28,5.59,77.9,3.57
2022-01-24 08:00:00,108.07,207.17,38.17,2.21,8.16,8.22,74.93,1.95
2022-01-24 09:00:00,109.36,242.21,42.08,2.3,7.5,12.83,62.77,1.66
2022-01-24 10:00:00,81.03,168.32,34.37,1.83,8.42,11.21,60.91,1.88
2022-01-24 11:00:00,61.35,110.62,26.95,1.56,10.61,9.32,77.63,2.95
2022-01-24 12:00:00,55.12,131.88,,1.5,11.9,12.54,73.47,2.95
2022-01-24 13:00:00,54.88,99.91,23.44,1.42,10.76,9.16,82.18,2.48
2022-01-24 14:00:00,39.63,59.14,19.66,1.15,19.04,5.4,83.57,5.21
2022-01-24 15:00:00,61.54,150.03,21.85,1.4,14.26,6.66,70.2,3.75
2022-01-24 16:00:00,57.37,99.08,24.37,1.65,14.26,3.9,87.94,5.69
2022-01-24 17:00:00,73.88,151.04,27.21,1.62,14.31,5.73,83.53,5.05
2022-01-24 18:00:00,67.53,167.53,26.54,1.58,14.12,5.18,83.38,6.03
2022-01-24 19:00:00,60.04,101.01,23.68,1.42,12.45,7.2,94.23,7.83
2022-01-24 20:00:00,69.76,166.6,23.03,1.78,13.91,3.3,95.71,5.25
2022-01-24 21:00:00,39.55,69.51,18.83,1.09,11.9,1.17,86.58,7.19
2022-01-24 22:00:00,43.37,77.56,19.71,1.22,12.93,2.47,84.54,4.79
2022-01-24 23:00:00,30.33,68.93,20.91,1.08,6.6,-4.11,93.94,8.23
2022-01-25 00:00:00,38.41,78.06,16.88,1.07,6.39,0.73,76.74,4.34
2022-01-25 01:00:00,,86.01,28.76,1.31,4.53,1.97,75.86,5.89
2022-01-25 02:00:00,46.86,82.49,20.48,1.35,5.44,-2.03,89.01,3.1
2022-01-25 03:00:00,50.06,126.07,32.95,1.49,7.53,4.01,71.94,3.08
2022-01-25 04:00:00,46.35,96.77,22.68,1.3,4.12,3.44,83.99,3.51
2022-01-25 05:00:00,57.26,124.23,26.44,1.41,10.73,3.14,80.75,3.2
2022-01-25 06:00:00,77.62,112.17,32.74,1.82,5.34,6.53,69.93,3.07
2022-01-25 07:00:00,105.33,260.73,37.18,2.14,4.78,11.1,73.33,1.72
2022-01-25 08:00:00,117.91,206.35,40.24,2.43,7.17,8.13,85.94,2.64
2022-01-25 09:00:00,98.81,187.95,33.25,2.17,9.67,9.29,75.22,1.91
2022-01-25 10:00:00,82.64,,33.3,1.88,8.74,8.67,75.75,2.52
2022-01-25 11:00:00,62.52,117.92,23.65,1.46,13.37,8.39,77.92,2.77
2022-01-25 12:00:00,53.66,81.97,21.38,1.31,10.64,11.92,76.14,2.28
2022-01-25 13:00:00,35.34,85.73,25.73,1.2,15.34,8.38,72.65,5.29
2022-01-25 14:00:00,34.21,86.4,20.54,1.06,13.38,9.73,77.01,6.03
2022-01-25 15:00:00,52.95,121.96,23.71,1.31,12.2,7.84,67.33,3.86
2022-01-25 16:00:00,62.38,126.66,24.97,1.47,16.69,8.72,68.63,4.81
2022-01-25 17:00:00,66.04,148.35,26.34,1.52,14.5,7.22,70.85,5.35
2022-01-25 18:00:00,66.96,106.48,28.42,1.59,14.33,7.34,79.89,5.93
2022-01-25 19:00:00,66.46,101.25,27.05,1.53,17.22,2.95,80.92,4.97
2022-01-25 20:00:00,46.09,66.22,25.41,1.44,10.27,2.22,79.15,7.13
2022-01-25 21:00:00,36.43,76.14,21.02,1.12,11.18,-0.23,87.71,7.9
2022-01-25 22:00:00,42.46,90.29,21.31,1.36,11.1,0.04,85.0,4.96
2022-01-25 23:00:00,28.7,56.28,24.47,1.22,6.86,1.19,78.73,7.82
2022-01-26 00:00:00,40.94,62.83,23.05,1.22,7.24,1.9,72.2,6.85
2022-01-26 01:00:00,34.77,46.37,16.17,1.01,4.77,-1.29,76.47,4.69
2022-01-26 02:00:00,45.09,66.99,20.74,1.2,5.47,2.79,68.03,3.48
2022-01-26 03:00:00,56.03,107.99,21.78,1.38,4.94,4.56,79.48,2.83
2022-01-26 04:00:00,47.92,88.03,22.95,1.24,5.09,3.71,72.13,3.01
2022-01-26 05:00:00,69.81,108.65,24.26,1.67,5.08,7.84,71.76,2.65
2022-01-26 06:00:00,80.6,190.18,28.47,1.86,10.58,3.84,77.91,2.85
2022-01-26 07:00:00,89.1,192.03,28.49,1.82,12.18,4.19,87.0,3.49
2022-01-26 08:00:00,93.64,173.32,29.17,1.88,6.32,4.33,85.97,5.09
2022-01-26 09:00:00,83.51,184.57,34.41,1.99,6.83,11.91,72.03,3.45
2022-01-26 10:00:00,62.95,159.76,31.05,1.67,8.07,11.02,83.31,4.86
2022-01-26 11:00:00,59.9,83.01,23.95,1.49,13.35,10.1,57.82,2.62
2022-01-26 12:00:00,57.07,145.13,23.9,1.35,12.91,10.94,88.26,2.06
2022-01-26 13:00:00,62.46,160.52,19.5,1.35,14.66,7.96,81.17,2.56
2022-01-26 14:00:00,47.56,74.09,20.45,1.4,17.25,14.61,71.14,3.47
2022-01-26 15:00:00,44.99,114.0,21.93,1.37,12.79,9.18,67.53,4.95
2022-01-26 16:00:00,58.08,125.82,27.11,1.55,16.75,8.1,72.01,4.61
2022-01-26 17:00:00,73.37,119.11,27.05,1.59,13.28,8.13,80.37,4.69
